;Agent;Utility Mean;Utility Stdev;Opp. Utility Mean;Opp. Utility Stdev;Nash Product Mean;Nash Product Stdev;Social Welfare Mean;Social Welfare Stdev;Agreement Utility Mean;Agreement Utility Stdev;Agreement Opp. Utility Mean;Agreement Opp. Utility Stdev;Count;Agreement;AgreementRate;Error;Failed
0;HybridAgent;0.5426835005444445;0.3907505916056809;0.30856317421111107;0.30856317421111107;0.24520833393699226;0.18686309218736974;0.8512466747555556;0.6053810144027076;0.8140252508166667;0.09027735562091613;0.46284476131666663;0.12658288205030555;18;12;0.6666666666666666;0;6
1;LuckyAgent2022;0.6866091596111111;0.3819803269251474;0.32057610529444447;0.32057610529444447;0.2724192722427096;0.16605602677399875;1.0071852649055555;0.5440760791057505;0.8827832052142855;0.12007537044862075;0.4121692782357142;0.14400742415681209;18;14;0.7777777777777778;0;4
2;BoulwareAgent;0.6196624541944443;0.24613134124389138;0.62144140175;0.62144140175;0.33531232988999116;0.10219212229054223;1.2411038559444443;0.17891255414128907;0.6196624541944443;0.24613134124389138;0.62144140175;0.26640610616076715;18;18;1.0;0;0
3;AgentFO2;0.6148076232722222;0.3180835621384361;0.41527137512777773;0.41527137512777773;0.28598820703977146;0.17530919952902616;1.0300789984;0.4941230560543552;0.7377691479266667;0.17520092388779884;0.49832565015333335;0.23783518474632642;18;15;0.8333333333333334;0;3
4;TimeDependentAgent;0.5185817982166666;0.18918137443083882;0.8053311270277778;0.8053311270277778;0.3807730609634935;0.07713336167017432;1.3239129252444444;0.06831255883744577;0.5185817982166666;0.18918137443083882;0.8053311270277778;0.20637591759755025;18;18;1.0;0;0
5;ColmanAnacondotAgent2;0.6890326571333333;0.27470004425718464;0.6449071553833333;0.6449071553833333;0.37133689140045956;0.09303931186963427;1.3339398125166668;0.08725704200198608;0.6890326571333333;0.27470004425718464;0.6449071553833333;0.27964991689480834;18;18;1.0;0;0
6;HardlinerAgent;0.6584283881555555;0.4656494026117227;0.1674241684666667;0.1674241684666667;0.1651021624584189;0.12140709946534946;0.8258525566222222;0.5846799762043476;0.9876425822333332;0.009904164888528199;0.2511362527;0.04373570923793477;18;12;0.6666666666666666;0;6
7;AgentFish;0.45641799062222227;0.25955504472886576;0.6947863785444446;0.6947863785444446;0.27688538926103323;0.1168144759730499;1.1512043691666665;0.19886840482807858;0.45641799062222227;0.25955504472886576;0.6947863785444446;0.22942329499526967;18;18;1.0;0;0
8;Agent4410;0.48378142162222226;0.32556837515671333;0.6041955786277777;0.6041955786277777;0.29488334102036584;0.15078210119442176;1.08797700025;0.49065844369159833;0.5805377059466666;0.2665014989544759;0.7250346943533332;0.26054786564259097;18;15;0.8333333333333334;0;3
9;StupidAgent;0.26089812570000004;0.051352201235056835;0.9484066546388887;0.9484066546388887;0.24560480066563045;0.04344461890288992;1.209304780338889;0.08893758949908627;0.26089812570000004;0.051352201235056835;0.9484066546388887;0.09454248841842457;18;18;1.0;0;0
